sku,parent_sku,locale,attribute_family_code,type,categories,images,name,description,short_description,status,visible_individually,length,width,height,weight,price,special_price,special_price_from,special_price_to,url_key,meta_title,meta_keywords,meta_description,manage_stock,inventories,related_skus,cross_sell_skus,up_sell_skus,tax_status,tax_category_id,global_unique_id,cases_in_stock,custom_product_subtitle,pack_quantity,low_stock_amount,pmp_or_not,max_order,por_percentage,product_size,prom_id,prom_start,promo_end,total_sales,rrp_price,outer_pack_size,shipping_class,configurable_variants
902627,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY CHOPPED HAZELNUT WHOLENUT PMP£1.50,CADBURY CHOPPED HAZELNUT WHOLENUT PMP£1.50,CADBURY CHOPPED HAZELNUT WHOLENUT PMP£1.50,1,1,,,,10,19.99,,,,cadbury-chopped-hazelnut-wholenut-pmpps150-902627,,,,1,default=17,,,,19,1,,17,22X95G,,,PMP,,27.31,,,,,,1.5,,No Shipping class,
902634,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY DAIRY MILK FRUIT & NUT BLOCK PMP £1.50,CADBURY DAIRY MILK FRUIT & NUT BLOCK PMP £1.50,CADBURY DAIRY MILK FRUIT & NUT BLOCK PMP £1.50,1,1,,,,10,19.99,,,,cadbury-dairy-milk-fruit-nut-block-pmp-ps150-902634,,,,1,default=13,,,,19,1,,13,22X95G,,,PMP,,27.31,,,,,,1.5,,No Shipping class,
902637,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY WHITE PMP £1.35,CADBURY WHITE PMP £1.35,CADBURY WHITE PMP £1.35,1,1,,,,10,19.49,,,,cadbury-white-pmp-ps135-902637,,,,1,default=9,,,,19,1,,9,24X90G,,,PMP,,27.81,,,,,,1.35,,No Shipping class,
902638,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,***CADBURY TWIRL ORANGE PM 75P,***CADBURY TWIRL ORANGE PM 75P,***CADBURY TWIRL ORANGE PM 75P,1,1,,,,10,22.39,,,,cadbury-twirl-orange-pm-75p-902638,,,,1,default=2,,,,19,1,,2,48X43G,,,PMP,,25.37,,,,,,0.75,,No Shipping class,
902646,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,***CADBURY BISTA WISTA £1.50,***CADBURY BISTA WISTA £1.50,***CADBURY BISTA WISTA £1.50,1,1,,,,10,9.29,,,,cadbury-bista-wista-ps150-902646,,,,1,default=1,,,,19,1,,1,10X85G,,,PMP,,25.68,,,,,,1.5,,No Shipping class,
902647,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY CHOCOLATE ECLAIRS BAG PM£1.35,CADBURY CHOCOLATE ECLAIRS BAG PM£1.35,CADBURY CHOCOLATE ECLAIRS BAG PM£1.35,1,1,,,,10,9.99,,,,cadbury-chocolate-eclairs-bag-pmps135-902647,,,,1,default=6,,,,19,1,,6,12X130G,,,PMP,,26,,,,,,1.35,,No Shipping class,
902648,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY FREDDO PMP30P,CADBURY FREDDO PMP30P,CADBURY FREDDO PMP30P,1,1,,,,10,11.99,,,,cadbury-freddo-pmp30p-902648,,,,1,default=4,,,,19,1,,4,60X19.5G,,,PMP,,20.07,,,,,,0.3,,No Shipping class,
902649,,en,variant_family,simple,CONFECTIONERY/MINT,,TREBOR EXTRA STRONG PEPPERMINTS PMP 69P,TREBOR EXTRA STRONG PEPPERMINTS PMP 69P,TREBOR EXTRA STRONG PEPPERMINTS PMP 69P,1,1,,,,10,16.49,,,,trebor-extra-strong-peppermints-pmp-69p-902649,,,,1,default=6,,,,19,1,,6,40X41.3G,,,PMP,,28.3,,,,,,0.69,,No Shipping class,
902792,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURYS FUDGE PMP30P,CADBURYS FUDGE PMP30P,CADBURYS FUDGE PMP30P,1,1,,,,10,11.99,,,,cadburys-fudge-pmp30p-902792,,,,1,default=7,,,,19,1,,7,60X1,,,PMP,,20.07,,,,,,0.3,,No Shipping class,
902793,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,GALAXY CARAMEL STANDARD BARS,GALAXY CARAMEL STANDARD BARS,GALAXY CARAMEL STANDARD BARS,1,1,,,,10,13.49,,,,galaxy-caramel-standard-bars-902793,,,,1,default=2,,,,19,1,,2,24X48G,,,PLAIN,,24.21,,,,,,0.89,,No Shipping class,
902794,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY PICNIC PMP89P,CADBURY PICNIC PMP89P,CADBURY PICNIC PMP89P,1,1,,,,10,19.99,,,,cadbury-picnic-pmp89p-902794,,,,1,default=3,,,,19,1,,3,36x48.4G,,,PMP,,25.13,,,,,,0.89,,No Shipping class,
902796,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,***CADBURY BOOST BAR PM 75P,***CADBURY BOOST BAR PM 75P,***CADBURY BOOST BAR PM 75P,1,1,,,,10,19.49,,,,cadbury-boost-bar-pm-75p-902796,,,,1,default=2,,,,19,1,,2,48X48.4G,,,PMP,,35.03,,,,,,0.75,,No Shipping class,
902937,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,***CADBURY DAIRY MILK TOP DECK £1.50,***CADBURY DAIRY MILK TOP DECK £1.50,***CADBURY DAIRY MILK TOP DECK £1.50,1,1,,,,10,22.49,,,,cadbury-dairy-milk-top-deck-ps150-902937,,,,1,default=9,,,,19,1,,9,23X95G,,,PMP,,21.77,,,,,,1.5,,No Shipping class,
902939,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,***CADBURY DAIRY MILK WHITE PMP £1.50,***CADBURY DAIRY MILK WHITE PMP £1.50,***CADBURY DAIRY MILK WHITE PMP £1.50,1,1,,,,10,20.49,,,,cadbury-dairy-milk-white-pmp-ps150-902939,,,,1,default=3,,,,19,1,,3,24X1,,,PMP,,31.7,,,,,,1.5,,No Shipping class,
902943,,en,variant_family,simple,CONFECTIONERY/SWEET BAGS,,MAYNARDS SPORTS MIX£1.35,MAYNARDS SPORTS MIX£1.35,MAYNARDS SPORTS MIX£1.35,1,1,,,,10,7.49,,,,maynards-sports-mixps135-902943,,,,1,default=7,,,,19,1,,7,10X130G,,,PMP,,33.42,,,,,,1.35,,No Shipping class,
902944,,en,variant_family,simple,CONFECTIONERY/SWEET BAGS,,MAYNARDS MINI GEMS£1.35PMP,MAYNARDS MINI GEMS£1.35PMP,MAYNARDS MINI GEMS£1.35PMP,1,1,,,,10,7.49,,,,maynards-mini-gemsps135pmp-902944,,,,1,default=10,,,,19,1,,10,10X130G,,,PMP,,33.42,,,,,,1.35,,No Shipping class,
903108,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,LINDT CHOCO WAFER MILK HAZLENUT £95P,LINDT CHOCO WAFER MILK HAZLENUT £95P,LINDT CHOCO WAFER MILK HAZLENUT £95P,1,1,,,,10,11.49,,,,lindt-choco-wafer-milk-hazlenut-ps95p-903108,,,,1,default=5,,,,19,1,,5,20x30G,,,PMP,,27.43,,,,,,0.95,,No Shipping class,
903311,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY OREO SANDWICH £1.69 PMP,CADBURY OREO SANDWICH £1.69 PMP,CADBURY OREO SANDWICH £1.69 PMP,1,1,,,,10,16.49,,,,cadbury-oreo-sandwich-ps169-pmp-903311,,,,1,default=3,,,,19,1,,3,15x1,,,PMP,,21.94,,,,,,1.69,,No Shipping class,
903366,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY DAIRY MILK DAIM PMP £1.69,CADBURY DAIRY MILK DAIM PMP £1.69,CADBURY DAIRY MILK DAIM PMP £1.69,1,1,,,,10,17.99,,,,cadbury-dairy-milk-daim-pmp-ps169-903366,,,,1,default=6,,,,19,1,,6,18x120G,,,PMP,,29.03,,,,,,1.69,,No Shipping class,
903367,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY OREO £1.69,CADBURY OREO £1.69,CADBURY OREO £1.69,1,1,,,,10,16.99,,,,cadbury-oreo-ps169-903367,,,,1,default=4,,,,19,1,,4,17x120G,,,PMP,,29.04,,,,,,1.69,,No Shipping class,
903416,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY WISPA MULTIPACK £1.65,CADBURY WISPA MULTIPACK £1.65,CADBURY WISPA MULTIPACK £1.65,1,1,,,,10,11.59,,,,cadbury-wispa-multipack-ps165-903416,,,,1,default=9,,,,19,1,,9,11X4 PACK,,,PMP,,23.37,,,,,,1.65,,No Shipping class,
903432,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,MIKADO MILK 99P PMP,MIKADO MILK 99P PMP,MIKADO MILK 99P PMP,1,1,,,,10,12.49,,,,mikado-milk-99p-pmp-903432,,,,1,default=3,,,,19,1,,3,24x39G,,,PMP,,36.92,,,,,,0.99,,No Shipping class,
903433,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY DAIRY MILK MULTIPACK£1.65,CADBURY DAIRY MILK MULTIPACK£1.65,CADBURY DAIRY MILK MULTIPACK£1.65,1,1,,,,10,15.99,,,,cadbury-dairy-milk-multipackps165-903433,,,,1,default=9,,,,19,1,,9,14X27.2G,,,PMP,,16.94,,,,,,1.65,,No Shipping class,
903435,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY DOUBLE DECKER DUO,CADBURY DOUBLE DECKER DUO,CADBURY DOUBLE DECKER DUO,1,1,,,,10,20.29,,,,cadbury-double-decker-duo-903435,,,,1,default=3,,,,19,1,,3,32x74G,,,PLAIN,,23.14,,,,,,0.99,,No Shipping class,
903436,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY WISPA DUO,CADBURY WISPA DUO,CADBURY WISPA DUO,1,1,,,,10,24.29,,,,cadbury-wispa-duo-903436,,,,1,default=10,,,,19,1,,10,32x47.4G,,,PLAIN,,29.93,,,,,,1.3,,No Shipping class,
903437,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,FRYS CREAM PEPPERMINT,FRYS CREAM PEPPERMINT,FRYS CREAM PEPPERMINT,1,1,,,,10,26.99,,,,frys-cream-peppermint-903437,,,,1,default=3,,,,19,1,,3,48X1,,,PLAIN,,31.84,,,,,,0.99,,No Shipping class,
903438,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,FRYS CREAM CHOCOLATE,FRYS CREAM CHOCOLATE,FRYS CREAM CHOCOLATE,1,1,,,,10,26.99,,,,frys-cream-chocolate-903438,,,,1,default=3,,,,19,1,,3,48X1,,,PLAIN,,31.84,,,,,,0.99,,No Shipping class,
903440,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,***CAD CURLY WURLY SQ £1.50 PMP,***CAD CURLY WURLY SQ £1.50 PMP,***CAD CURLY WURLY SQ £1.50 PMP,1,1,,,,10,9.99,,,,cad-curly-wurly-sq-ps150-pmp-903440,,,,1,default=1,,,,19,1,,1,10X1,,,PMP,,20.08,,,,,,1.5,,No Shipping class,
903446,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,SOUR PATCH KIDS STRAWBERRY PMP £1.50,SOUR PATCH KIDS STRAWBERRY PMP £1.50,SOUR PATCH KIDS STRAWBERRY PMP £1.50,1,1,,,,10,9.49,,,,sour-patch-kids-strawberry-pmp-ps150-903446,,,,1,default=5,,,,19,1,,5,10x130GRM,,,PMP,,24.08,,,,,,1.5,,No Shipping class,
903454,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY DAIM,CADBURY DAIM,CADBURY DAIM,1,1,,,,10,20.09,,,,cadbury-daim-903454,,,,1,default=5,,,,19,1,,5,36XSTD,,,PLAIN,,43.73,,,,,,1.19,,No Shipping class,
903499,,en,variant_family,configurable,CONFECTIONERY/CHOCOLATES,,LINDT LINDOR SALTED CARAMEL AYR,LINDT LINDOR SALTED CARAMEL AYR,LINDT LINDOR SALTED CARAMEL AYR,1,1,,,,,,,,,lindt-lindor-salted-caramel-ayr-903499,,,,,,,,,,,,1,,,,PLAIN,,40.08,,,,,,7.99,,No Shipping class,"sku=903499a,pack_size=Pack 1|sku=903499c,pack_size=Pack 2"
903499a,903499,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,LINDT LINDOR SALTED CARAMEL AYR,LINDT LINDOR SALTED CARAMEL AYR,LINDT LINDOR SALTED CARAMEL AYR,1,0,,,,10,3.99,,,,lindt-lindor-salted-caramel-ayr-903499a,,,,1,default=13,,,,19,1,,1,1X200G,,,PLAIN,,40.08,,,,,,7.99,,No Shipping class,
903499c,903499,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,LINDT LINDOR SALTED CARAMEL AYR,LINDT LINDOR SALTED CARAMEL AYR,LINDT LINDOR SALTED CARAMEL AYR,1,0,,,,10,30.99,,,,lindt-lindor-salted-caramel-ayr-903499c,,,,1,default=13,,,,19,1,,1,8X1X200G,8,,PLAIN,,40.08,,,,,,7.99,,No Shipping class,
903510,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY GIANT MILK BUTTONS BAG PM £1.69,CADBURY GIANT MILK BUTTONS BAG PM £1.69,CADBURY GIANT MILK BUTTONS BAG PM £1.69,1,1,,,,10,10.69,,,,cadbury-giant-milk-buttons-bag-pm-ps169-903510,,,,1,default=12,,,,19,1,,12,17x85G,,,PMP,,24.09,,,,,,1.69,,No Shipping class,
903511,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY NIBBLE BAGS CARAMEL £1.69,CADBURY NIBBLE BAGS CARAMEL £1.69,CADBURY NIBBLE BAGS CARAMEL £1.69,1,1,,,,10,10.69,,,,cadbury-nibble-bags-caramel-ps169-903511,,,,1,default=6,,,,19,1,,6,10x85G,,,PMP,,24.09,,,,,,1.69,,No Shipping class,
903512,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY BAGS TWIRL BITES£1.69,CADBURY BAGS TWIRL BITES£1.69,CADBURY BAGS TWIRL BITES£1.69,1,1,,,,10,10.69,,,,cadbury-bags-twirl-bitesps169-903512,,,,1,default=7,,,,19,1,,7,10x85G,,,PMP,,24.09,,,,,,1.69,,No Shipping class,
903513,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY CURLY WURLY SQ £1.69 PMP,CADBURY CURLY WURLY SQ £1.69 PMP,CADBURY CURLY WURLY SQ £1.69 PMP,1,1,,,,10,10.69,,,,cadbury-curly-wurly-sq-ps169-pmp-903513,,,,1,default=9,,,,19,1,,9,10x1,,,PMP,,24.09,,,,,,1.69,,No Shipping class,
903515,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY BITSA WISPA £1.69,CADBURY BITSA WISPA £1.69,CADBURY BITSA WISPA £1.69,1,1,,,,10,10.69,,,,cadbury-bitsa-wispa-ps169-903515,,,,1,default=7,,,,19,1,,7,10x1,,,PMP,,24.09,,,,,,1.69,,No Shipping class,
903570,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY CARAMILK PM £1.69,CADBURY CARAMILK PM £1.69,CADBURY CARAMILK PM £1.69,1,1,,,,10,27.59,,,,cadbury-caramilk-pm-ps169-903570,,,,1,default=9,,,,19,1,,9,26x80GRM,,,PMP,,24.65,,,,,,1.69,,No Shipping class,
903571,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY OREO BITES PM £1.69,CADBURY OREO BITES PM £1.69,CADBURY OREO BITES PM £1.69,1,1,,,,10,10.69,,,,cadbury-oreo-bites-pm-ps169-903571,,,,1,default=6,,,,19,1,,6,10x85GRM,,,PMP,,24.09,,,,,,1.69,,No Shipping class,
903575,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURYS DAIRY MILK PM £1.69,CADBURYS DAIRY MILK PM £1.69,CADBURYS DAIRY MILK PM £1.69,1,1,,,,10,22.39,,,,cadburys-dairy-milk-pm-ps169-903575,,,,1,default=16,,,,19,1,,16,22x95GRM,,,PMP,,27.74,,,,,,1.69,,No Shipping class,
903609,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY BOURNVILLE £1.69 PMP,CADBURY BOURNVILLE £1.69 PMP,CADBURY BOURNVILLE £1.69 PMP,1,1,,,,10,19.59,,,,cadbury-bournville-ps169-pmp-903609,,,,1,default=3,,,,19,1,,3,18x1,,,PMP,,22.72,,,,,,1.69,,No Shipping class,
903611,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY WHITE £1.69 PMP,CADBURY WHITE £1.69 PMP,CADBURY WHITE £1.69 PMP,1,1,,,,10,26.02,,,,cadbury-white-ps169-pmp-903611,,,,1,default=2,,,,19,1,,2,24x1,,,PMP,,23.02,,,,,,1.69,,No Shipping class,
903612,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY TWIRL 89P PMP,CADBURY TWIRL 89P PMP,CADBURY TWIRL 89P PMP,1,1,,,,10,26.94,,,,cadbury-twirl-89p-pmp-903612,,,,1,default=4,,,,19,1,,4,48x43G,,,PMP,,24.33,,,,,,0.89,,No Shipping class,
903613,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY WISPA 89P PMP,CADBURY WISPA 89P PMP,CADBURY WISPA 89P PMP,1,1,,,,10,26.94,,,,cadbury-wispa-89p-pmp-903613,,,,1,default=8,,,,19,1,,8,48x1,,,PMP,,24.33,,,,,,0.89,,No Shipping class,
903614,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY BOOST 89P PMP,CADBURY BOOST 89P PMP,CADBURY BOOST 89P PMP,1,1,,,,10,26.94,,,,cadbury-boost-89p-pmp-903614,,,,1,default=5,,,,19,1,,5,48x48.5G,,,PMP,,24.33,,,,,,0.89,,No Shipping class,
903615,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY 89P PMP,CADBURY 89P PMP,CADBURY 89P PMP,1,1,,,,10,26.94,,,,cadbury-89p-pmp-903615,,,,1,default=8,,,,19,1,,8,48x1,,,PMP,,24.33,,,,,,0.89,,No Shipping class,
903616,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY CARAMEL 89P PMP,CADBURY CARAMEL 89P PMP,CADBURY CARAMEL 89P PMP,1,1,,,,10,26.94,,,,cadbury-caramel-89p-pmp-903616,,,,1,default=9,,,,19,1,,9,48x1,,,PMP,,24.33,,,,,,0.89,,No Shipping class,
903617,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY DOUBLE DECKER 89P PMP,CADBURY DOUBLE DECKER 89P PMP,CADBURY DOUBLE DECKER 89P PMP,1,1,,,,10,26.94,,,,cadbury-double-decker-89p-pmp-903617,,,,1,default=3,,,,19,1,,3,48x1,,,PMP,,24.33,,,,,,0.89,,No Shipping class,
903618,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY TWIRL ORANGE 89P PMP,CADBURY TWIRL ORANGE 89P PMP,CADBURY TWIRL ORANGE 89P PMP,1,1,,,,10,26.94,,,,cadbury-twirl-orange-89p-pmp-903618,,,,1,default=4,,,,19,1,,4,48x1,,,PMP,,24.33,,,,,,0.89,,No Shipping class,
903621,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY MULTIPACK £1.89 PMP,CADBURY MULTIPACK £1.89 PMP,CADBURY MULTIPACK £1.89 PMP,1,1,,,,10,16.99,,,,cadbury-multipack-ps189-pmp-903621,,,,1,default=5,,,,19,1,,5,14x1,,,PMP,,22.95,,,,,,1.89,,No Shipping class,
903629,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY WHITE BUTTONS £1.69 PMP,CADBURY WHITE BUTTONS £1.69 PMP,CADBURY WHITE BUTTONS £1.69 PMP,1,1,,,,10,11.29,,,,cadbury-white-buttons-ps169-pmp-903629,,,,1,default=3,,,,19,1,,3,10x1,,,PMP,,19.83,,,,,,1.69,,No Shipping class,
903630,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CAD ORANGE BUTTONS £1.69 PMP,CAD ORANGE BUTTONS £1.69 PMP,CAD ORANGE BUTTONS £1.69 PMP,1,1,,,,10,11.29,,,,cad-orange-buttons-ps169-pmp-903630,,,,1,default=5,,,,19,1,,5,10x1,,,PMP,,19.83,,,,,,1.69,,No Shipping class,
903631,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY OREO WHITE £1.69 PMP,CADBURY OREO WHITE £1.69 PMP,CADBURY OREO WHITE £1.69 PMP,1,1,,,,10,18.49,,,,cadbury-oreo-white-ps169-pmp-903631,,,,1,default=5,,,,19,1,,5,17x1,,,PMP,,22.77,,,,,,1.69,,No Shipping class,
903647,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,ROLO MULTIPACK £1.85,ROLO MULTIPACK £1.85,ROLO MULTIPACK £1.85,1,1,,,,10,15.49,,,,rolo-multipack-ps185-903647,,,,1,default=6,,,,19,1,,6,12x41.6G,,,PMP,,16.27,,,,,,1.85,,No Shipping class,
903763,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,DAIRY MILK FREDDO £35P PMP,DAIRY MILK FREDDO £35P PMP,DAIRY MILK FREDDO £35P PMP,1,1,,,,10,12.99,,,,dairy-milk-freddo-ps35p-pmp-903763,,,,1,default=7,,,,19,1,,7,60x1,,,PMP,,25.77,,,,,,0.35,,No Shipping class,
903807,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY CDM BISCOFF £1.69,CADBURY CDM BISCOFF £1.69,CADBURY CDM BISCOFF £1.69,1,1,,,,10,22.59,,,,cadbury-cdm-biscoff-ps169-903807,,,,1,default=6,,,,19,1,,6,21x95G,,,PMP,,23.62,,,,,,1.69,,No Shipping class,
200980,,en,variant_family,simple,CONFECTIONERY/MINT,,TREBOR EXTRA STRONG PEPPERMINTS,TREBOR EXTRA STRONG PEPPERMINTS,TREBOR EXTRA STRONG PEPPERMINTS,1,1,,,,10,17.79,,,,trebor-extra-strong-peppermints-200980,,,,1,default=5,,,,19,1,,5,40XROLLS,,,PLAIN,,32.44,,,,,,0.79,,No Shipping class,
192030,,en,variant_family,simple,CONFECTIONERY/MINT,,TREBOR PEPPERMINT SOFTMINTS,TREBOR PEPPERMINT SOFTMINTS,TREBOR PEPPERMINT SOFTMINTS,1,1,,,,10,17.79,,,,trebor-peppermint-softmints-192030,,,,1,default=4,,,,19,1,,4,40X44.9G,,,PLAIN,,22.65,,,,,,0.69,,No Shipping class,
192032,,en,variant_family,simple,CONFECTIONERY/MINT,,TREBOR SOFTMINT PEPPERMINT PM69P,TREBOR SOFTMINT PEPPERMINT PM69P,TREBOR SOFTMINT PEPPERMINT PM69P,1,1,,,,10,12.99,,,,trebor-softmint-peppermint-pm69p-192032,,,,1,default=4,,,,19,1,,4,40XROLLS,,,PMP,,43.52,,,,,,0.69,,No Shipping class,
192033,,en,variant_family,simple,CONFECTIONERY/MINT,,TREBOR SOFTMINT SPEARMINT,TREBOR SOFTMINT SPEARMINT,TREBOR SOFTMINT SPEARMINT,1,1,,,,10,17.79,,,,trebor-softmint-spearmint-192033,,,,1,default=4,,,,19,1,,4,40XROLLS,,,PLAIN,,22.65,,,,,,0.69,,No Shipping class,
900426,,en,variant_family,simple,BISCUITS/CONTINENTAL BISCUITES,,BELVITA BISCUITS HONEY & NUTS PMP £1.49,BELVITA BISCUITS HONEY & NUTS PMP £1.49,BELVITA BISCUITS HONEY & NUTS PMP £1.49,1,1,,,,10,10.59,,,,belvita-biscuits-honey-nuts-pmp-ps149-900426,,,,1,default=2,,,,19,3,,2,10X225G,,,PMP,,28.93,,,,,,1.49,,No Shipping class,
133178,,en,variant_family,simple,CONFECTIONERY/MINT,,MAYNARDS WINE GUM LARGE,MAYNARDS WINE GUM LARGE,MAYNARDS WINE GUM LARGE,1,1,,,,10,18.99,,,,maynards-wine-gum-large-133178,,,,1,default=2,,,,19,1,,2,40XROLL,,,PLAIN,,5.05,,,,,,0.6,,No Shipping class,
66977,,en,variant_family,simple,HOT DRINKS/HOT CHOCOLATE & MALTED DRINKS,,GALAXY INSTANT HOT CHOCO PM£2.25,GALAXY INSTANT HOT CHOCO PM£2.25,GALAXY INSTANT HOT CHOCO PM£2.25,1,1,,,,10,8.99,,,,galaxy-instant-hot-choco-pmps225-66977,,,,1,default=3,,,,19,3,,3,6X250GRM,,,PMP,,33.41,,,,,,2.25,,No Shipping class,
900430,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY BOOST 4PK £1.65PM,CADBURY BOOST 4PK £1.65PM,CADBURY BOOST 4PK £1.65PM,1,1,,,,10,11.99,,,,cadbury-boost-4pk-ps165pm-900430,,,,1,default=2,,,,19,1,,2,12x126G,,,PMP,,20.07,,,,,,1.5,,No Shipping class,
46893,,en,variant_family,simple,BISCUITS/CONTINENTAL BISCUITES,,CADBURY CHOCOLATE FINGERS PM £1.65,CADBURY CHOCOLATE FINGERS PM £1.65,CADBURY CHOCOLATE FINGERS PM £1.65,1,1,,,,10,11.99,,,,cadbury-chocolate-fingers-pm-ps165-46893,,,,1,default=3,,,,19,1,,3,12x114GRM,,,PMP,,27.33,,,,,,1.65,,No Shipping class,
900444,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY CHOMP PMP£30P,CADBURY CHOMP PMP£30P,CADBURY CHOMP PMP£30P,1,1,,,,10,11.49,,,,cadbury-chomp-pmpps30p-900444,,,,1,default=3,,,,19,1,,3,60xSTD,,,PMP,,8.08,,,,,,0.25,,No Shipping class,
900445,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY PM £30P FREDDO CARAMEL,CADBURY PM £30P FREDDO CARAMEL,CADBURY PM £30P FREDDO CARAMEL,1,1,,,,10,12.29,,,,cadbury-pm-ps30p-freddo-caramel-900445,,,,1,default=6,,,,19,1,,6,60XSTD,,,PMP,,18.07,,,,,,0.3,,No Shipping class,
61334,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY TWIRL 5PACK £1.65,CADBURY TWIRL 5PACK £1.65,CADBURY TWIRL 5PACK £1.65,1,1,,,,10,21.29,,,,cadbury-twirl-5pack-ps165-61334,,,,1,default=18,,,,19,1,,18,20X5PACK,,,PMP,,22.58,,,,,,1.65,,No Shipping class,
15364,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY DAIRY MILK DUO,CADBURY DAIRY MILK DUO,CADBURY DAIRY MILK DUO,1,1,,,,10,22.89,,,,cadbury-dairy-milk-duo-15364,,,,1,default=5,,,,19,1,,5,36x54.4GRM,,,PLAIN,,22.93,,,,,,0.99,,No Shipping class,
145911,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY DAIRY MILK BAR,CADBURY DAIRY MILK BAR,CADBURY DAIRY MILK BAR,1,1,,,,10,25.99,,,,cadbury-dairy-milk-bar-145911,,,,1,default=4,,,,19,1,,4,48X45GRM,,,PLAIN,,13.37,,,,,,0.75,,No Shipping class,
47728,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY DAIRY MILK FRUIT&NUT,CADBURY DAIRY MILK FRUIT&NUT,CADBURY DAIRY MILK FRUIT&NUT,1,1,,,,10,26.49,,,,cadbury-dairy-milk-fruitnut-47728,,,,1,default=4,,,,19,1,,4,48X49GRM,,,PLAIN,,33.11,,,,,,0.99,,No Shipping class,
61250,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,CADBURY DAIRY MILK CARAMEL,CADBURY DAIRY MILK CARAMEL,CADBURY DAIRY MILK CARAMEL,1,1,,,,10,25.99,,,,cadbury-dairy-milk-caramel-61250,,,,1,default=6,,,,19,1,,6,48X49GRM,,,PLAIN,,13.37,,,,,,0.75,,No Shipping class,
