"sku","parent_sku","locale","attribute_family_code","type","categories","images","name","description","short_description","status","visible_individually","length","width","height","weight","price","special_price","special_price_from","special_price_to","url_key","meta_title","meta_keywords","meta_description","manage_stock","inventories","related_skus","cross_sell_skus","up_sell_skus","tax_status","tax_category_id","global_unique_id","cases_in_stock","custom_product_subtitle","pack_quantity","low_stock_amount","pmp_or_not","max_order","por_percentage","product_size","prom_id","prom_start","promo_end","total_sales","rrp_price","outer_pack_size","shipping_class","configurable_variants","priority","errors"
"136524","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","136524.webp","BIRRA MORETTI BEER NRB 12PACK","BIRRA MORETTI BEER NRB 12PACK","BIRRA MORETTI BEER NRB 12PACK","1","1","","","","10","9.29","6.99","01/09/2025","07/09/2025","birra-moretti-beer-nrb-12pack-136524","","","","121","default=96","","","","19","1","","121","12x330ML","","","PLAIN","0","31.9","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.79","","No Shipping class","0","218",""
"79205","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","79205.webp","HEINEKEN CAN £6.50 4PK","HEINEKEN CAN £6.50 4PK","HEINEKEN CAN £6.50 4PK","1","1","","","","10","20.99","19.99","01/09/2025","07/09/2025","heineken-can-ps650-4pk-79205","","","","55","default=90","","","","19","1","","55","6x440ML","","","PMP","0","28.34","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","6.5","","No Shipping class","0","219",""
"116048","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","0","HEINEKEN LAGER NRB","HEINEKEN LAGER NRB","HEINEKEN LAGER NRB","1","1","","","","10","20.79","0","01/09/2025","07/09/2025","heineken-lager-nrb-116048","","","","536","default=408","","","","19","1","","536","12x330ML","","","PLAIN","0","22.56","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.29","","No Shipping class","0","220",""
"93316","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","93316.webp","KRONENBOURG 1664 LARGE NRB","KRONENBOURG 1664 LARGE NRB","KRONENBOURG 1664 LARGE NRB","1","1","","","","10","14.99","0","01/09/2025","07/09/2025","kronenbourg-1664-large-nrb-93316","","","","8","default=3","","","","19","1","","8","8x660ML","","","PLAIN","0","24.83","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","3.49","","No Shipping class","0","221",""
"72776","","en","variant_family","simple","GROCERY/KETCHUP AND SAUCE","72776.webp","HEINZ RAVIOLI PM£2.20","HEINZ RAVIOLI PM£2.20","HEINZ RAVIOLI PM£2.20","1","1","","","","10","9.99","0","01/09/2025","07/09/2025","heinz-ravioli-pmps220-72776","","","","3","default=2","","","","19","3","","3","6x400GRM","","","PMP","0","23.56","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.2","","No Shipping class","0","222",""
"900653","","en","variant_family","simple","GROCERY/TINNED FOOD","900653.webp","HNZ SPAGHETTI PMP £1.59","HNZ SPAGHETTI PMP £1.59","HNZ SPAGHETTI PMP £1.59","1","1","","","","10","24.99","0","01/09/2025","07/09/2025","hnz-spaghetti-pmp-ps159-900653","","","","3","default=1","","","","19","1","","3","24x400GM","","","PMP","0","33.99","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.59","","No Shipping class","0","223",""
"903728","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","903728.webp","STELLA ARTOIS PMP £7.79","STELLA ARTOIS PMP £7.79","STELLA ARTOIS PMP £7.79","1","1","","","","10","26.99","0","01/09/2025","07/09/2025","stella-artois-pmp-ps779-903728","","","","645","default=280","","","","19","1","","645","6x568ML","","","PMP","0","30.71","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","7.79","","No Shipping class","0","224",""
"93710","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","0","CORONA EXTRA 12PACK","CORONA EXTRA 12PACK","CORONA EXTRA 12PACK","1","1","","","","10","10.79","9.99","01/09/2025","07/09/2025","corona-extra-12pack-93710","","","","185","default=257","","","","19","1","","185","1x330ML","","","PLAIN","0","30.55","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","18.99","","No Shipping class","0","225",""
"93711","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","0","CORONA EXTRA 4PACK","CORONA EXTRA 4PACK","CORONA EXTRA 4PACK","1","1","","","","10","22.49","22.39","01/09/2025","07/09/2025","corona-extra-4pack-93711","","","","9","default=10","","","","19","1","","9","6x440ML","","","PLAIN","0","26.9","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","6.29","","No Shipping class","0","226",""
"143230","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","143230.webp","STELLA ARTOIS NRB 12PACK","STELLA ARTOIS NRB 12PACK","STELLA ARTOIS NRB 12PACK","1","1","","","","10","8.49","0","01/09/2025","07/09/2025","stella-artois-nrb-12pack-143230","","","","5","default=13","","","","19","1","","5","1x284ML","","","PLAIN","0","13.93","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","13.65","","No Shipping class","0","227",""
"106606","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","106606.webp","STELLA ARTOIS NRB 12x660ML","STELLA ARTOIS NRB 12x660ML","STELLA ARTOIS NRB 12x660ML","1","1","","","","10","19.49","18.99","01/09/2025","07/09/2025","stella-artois-nrb-12x660ml-106606","","","","19","default=11","","","","19","1","","19","12x660ML","","","PLAIN","0","19.72","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.49","","No Shipping class","0","228",""
"100250","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","0","BUDWEISER CAN 4PACK PMP £5.99","BUDWEISER CAN 4PACK PMP £5.99","BUDWEISER CAN 4PACK PMP £5.99","1","1","","","","10","19.79","17.99","01/09/2025","07/09/2025","budweiser-can-4pack-pmp-ps599-100250","","","","297","default=334","","","","19","1","","297","6x440ML","","","PMP","0","33.26","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","5.99","","No Shipping class","0","229",""
"48555","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","0","BUDWEISER CANS 10PACK","BUDWEISER CANS 10PACK","BUDWEISER CANS 10PACK","1","1","","","","10","8.49","0","01/09/2025","07/09/2025","budweiser-cans-10pack-48555","","","","26","default=20","","","","19","1","","26","1x440ML","","","PLAIN","0","30.28","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","15.99","","No Shipping class","0","230",""
"48556","","en","variant_family","simple","BEER, CIDER, ALCOHOL FREE & READY TO DRINK/BEER & LAGER","48556.webp","BUDWEISER BOTTLES 12PACK","BUDWEISER BOTTLES 12PACK","BUDWEISER BOTTLES 12PACK","1","1","","","","10","7.99","7.29","01/09/2025","07/09/2025","budweiser-bottles-12pack-48556","","","","432","default=95","","","","19","1","","432","12x300ML","","","PLAIN","0","20.25","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.19","","No Shipping class","0","231",""
"99184","","en","variant_family","simple","GROCERY/TINNED FOOD","99184.webp","JOHN WEST TUNA STEAK IN BRINE","JOHN WEST TUNA STEAK IN BRINE","JOHN WEST TUNA STEAK IN BRINE","1","1","","","","10","16.69","0","01/09/2025","07/09/2025","john-west-tuna-steak-in-brine-99184","","","","6","default=1","","","","19","3","","6","12x160GRM","","","PLAIN","0","28.02","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.99","","No Shipping class","0","232",""
"900345","","en","variant_family","simple","GROCERY/TINNED FOOD","900345.webp","JOHN WEST TUNA CHUNK IN BRINE","JOHN WEST TUNA CHUNK IN BRINE","JOHN WEST TUNA CHUNK IN BRINE","1","1","","","","10","13.39","0","01/09/2025","07/09/2025","john-west-tuna-chunk-in-brine-900345","","","","2","default=9","","","","19","3","","2","12x145G","","","PLAIN","0","29.82","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.59","","No Shipping class","0","233",""
"125353","","en","variant_family","simple","GROCERY/TINNED FOOD","125353.webp","KTC BOILED CHICK PEAS","KTC BOILED CHICK PEAS","KTC BOILED CHICK PEAS","1","1","","","","10","4.29","4.09","01/09/2025","07/09/2025","ktc-boiled-chick-peas-125353","","","","20","default=31","","","","19","3","","20","12x400GMS","","","PLAIN","0","24.26","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.56","","No Shipping class","0","234",""
"172701","","en","variant_family","simple","GROCERY/OIL & GHEE","172701.webp","LOCAL LIVING VEGETABLE OIL","LOCAL LIVING VEGETABLE OIL","LOCAL LIVING VEGETABLE OIL","1","1","","","","10","9.49","9.39","01/09/2025","07/09/2025","local-living-vegetable-oil-172701","","","","27","default=31","","","","19","3","","27","6x1LTR","","","PLAIN","0","23.65","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.29","","No Shipping class","0","235",""
"98235","","en","variant_family","simple","GROCERY/OIL & GHEE","98235.webp","KTC VEGETABLE OIL","KTC VEGETABLE OIL","KTC VEGETABLE OIL","1","1","","","","10","19.99","0","01/09/2025","07/09/2025","ktc-vegetable-oil-98235","","","","1344","default=584","","","","19","3","","448","1x5LTR","","","PLAIN","0","16.02","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","7.49","","No Shipping class","0","236",""
"172695","","en","variant_family","simple","GROCERY/OIL & GHEE","172695.webp","LOCAL LIVING SUNFLOWER OIL","LOCAL LIVING SUNFLOWER OIL","LOCAL LIVING SUNFLOWER OIL","1","1","","","","10","10.79","9.99","01/09/2025","07/09/2025","local-living-sunflower-oil-172695","","","","72","default=81","","","","19","3","","72","6xLTR","","","PLAIN","0","10.27","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.19","","No Shipping class","0","237",""
"902289","","en","variant_family","simple","CRISPS AND SNACKS/CRISP","902289.webp","PRINGLES TEXAS BBQ PMP£2.99","PRINGLES TEXAS BBQ PMP£2.99","PRINGLES TEXAS BBQ PMP£2.99","1","1","","","","10","7.99","7.49","01/09/2025","07/09/2025","pringles-texas-bbq-pmpps299-902289","","","","20","default=16","","","","19","1","","20","6x165G","","","PMP","0","46.56","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.99","","No Shipping class","0","238",""
"902428","","en","variant_family","simple","CRISPS AND SNACKS/CRISP","902428.webp","PRINGLES CHEESE&ONION PM£2.99","PRINGLES CHEESE&ONION PM£2.99","PRINGLES CHEESE&ONION PM£2.99","1","1","","","","10","8.69","7.49","01/09/2025","07/09/2025","pringles-cheeseonion-pmps299-902428","","","","19","default=33","","","","19","1","","19","6x165G","","","PMP","0","41.87","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.99","","No Shipping class","0","239",""
"902436","","en","variant_family","simple","CRISPS AND SNACKS/CRISP","902436.webp","PRINGLES ORIGINAL PM£2.99","PRINGLES ORIGINAL PM£2.99","PRINGLES ORIGINAL PM£2.99","1","1","","","","10","7.99","7.49","01/09/2025","07/09/2025","pringles-original-pmps299-902436","","","","24","default=28","","","","19","1","","24","6x165G","","","PMP","0","46.56","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.99","","No Shipping class","0","240",""
"903652","","en","variant_family","simple","CRISPS AND SNACKS/CRISP","903652.webp","PRINGLES FLAME GRILLED STEAK PM £2.99","PRINGLES FLAME GRILLED STEAK PM £2.99","PRINGLES FLAME GRILLED STEAK PM £2.99","1","1","","","","10","8.69","0","01/09/2025","07/09/2025","pringles-flame-grilled-steak-pm-ps299-903652","","","","21","default=8","","","","19","1","","21","6x165G","","","PMP","0","41.87","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.99","","No Shipping class","0","241",""
"903654","","en","variant_family","simple","CRISPS AND SNACKS/CRISP","903654.webp","PRINGLES PRAWN COCKTAIL PM £2.99","PRINGLES PRAWN COCKTAIL PM £2.99","PRINGLES PRAWN COCKTAIL PM £2.99","1","1","","","","10","7.99","0","01/09/2025","07/09/2025","pringles-prawn-cocktail-pm-ps299-903654","","","","21","default=10","","","","19","1","","21","6x165G","","","PMP","0","46.56","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.99","","No Shipping class","0","242",""
"181314","","en","variant_family","simple","CRISPS AND SNACKS/CRISP","181314.webp","PRINGLES HOT AND SPICY PM£1.25","PRINGLES HOT AND SPICY PM£1.25","PRINGLES HOT AND SPICY PM£1.25","1","1","","","","10","7.39","0","01/09/2025","07/09/2025","pringles-hot-and-spicy-pmps125-181314","","","","19","default=24","","","","19","1","","19","12x70G","","","PMP","0","22.48","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.25","","No Shipping class","0","243",""
"182311","","en","variant_family","simple","CRISPS AND SNACKS/CRISP","182311.webp","PRINGLES ORIGINAL PM£1.25","PRINGLES ORIGINAL PM£1.25","PRINGLES ORIGINAL PM£1.25","1","1","","","","10","7.39","0","01/09/2025","07/09/2025","pringles-original-pmps125-182311","","","","16","default=30","","","","19","1","","16","12x70G","","","PMP","0","22.48","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.25","","No Shipping class","0","244",""
"65254","","en","variant_family","simple","GROCERY/DRIED VEG RICE & PULSES","65254.webp","KOLEE CHICKEN SPECIAL NOODLES","KOLEE CHICKEN SPECIAL NOODLES","KOLEE CHICKEN SPECIAL NOODLES","1","1","","","","10","8.59","0","01/09/2025","07/09/2025","kolee-chicken-special-noodles-65254","","","","4","default=8","","","","19","3","","4","24x85GRM","","","PLAIN","0","33.41","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.55","","No Shipping class","0","245",""
"902921","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/TOILET ROLL","902921.webp","ANDREX CLASSIC CLEAN PM£1.79","ANDREX CLASSIC CLEAN PM£1.79","ANDREX CLASSIC CLEAN PM£1.79","1","1","","","","10","13.99","0","01/09/2025","07/09/2025","andrex-classic-clean-pmps179-902921","","","","98","default=51","","","","19","1","","98","12x2ROLL","","","PMP","0","24.64","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.79","","No Shipping class","0","246",""
"903787","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/TOILET ROLL","903787.webp","ANDREX COMPLETE CLEAN TOILET TISSUE 9 ROLL £5.49 P","ANDREX COMPLETE CLEAN TOILET TISSUE 9 ROLL £5.49 P","ANDREX COMPLETE CLEAN TOILET TISSUE 9 ROLL £5.49 P","1","1","","","","10","12.29","0","01/09/2025","07/09/2025","andrex-complete-clean-toilet-tissue-9-roll-ps549-p-903787","","","","60","default=46","","","","19","1","","60","4x9ROLL","","","PMP","0","29.56","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","5.49","","No Shipping class","0","247",""
"903858","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/TOILET ROLL","0","ANDREX COMPLETE CLEAN £3.99","ANDREX COMPLETE CLEAN £3.99","ANDREX COMPLETE CLEAN £3.99","1","1","","","","10","10.99","0","01/09/2025","07/09/2025","andrex-complete-clean-ps399-903858","","","","40","default=51","","","","19","1","","40","4x6 ROLL","","","PMP","0","17.37","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","3.99","","No Shipping class","0","248",""
"129809","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/FACIAL TISSUE & HAND WIPES","129809.webp","KLEENEX BALSAM HANKS","KLEENEX BALSAM HANKS","KLEENEX BALSAM HANKS","1","1","","","","10","5.49","0","01/09/2025","07/09/2025","kleenex-balsam-hanks-129809","","","","19","default=26","","","","19","1","","19","18xSINGLE","","","PLAIN","0","12.86","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.42","","No Shipping class","0","249",""
"180921","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/TOILET ROLL","180921.webp","ANDREX CLASSIC CLEAN £2.99","ANDREX CLASSIC CLEAN £2.99","ANDREX CLASSIC CLEAN £2.99","1","1","","","","10","11.29","0","01/09/2025","07/09/2025","andrex-classic-clean-ps299-180921","","","","179","default=10","","","","19","1","","179","6x4ROLL","","","PMP","0","23.14","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.99","","No Shipping class","0","250",""
"180941","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/TOILET ROLL","180941.webp","ANDREX SUPREME / ULTIMATE QUILTS T/TISSUE PM£2.99","ANDREX SUPREME / ULTIMATE QUILTS T/TISSUE PM£2.99","ANDREX SUPREME / ULTIMATE QUILTS T/TISSUE PM£2.99","1","1","","","","10","11.39","9.89","01/09/2025","07/09/2025","andrex-supreme-ultimate-quilts-ttissue-pmps299-180941","","","","100","default=55","","","","19","1","","100","6x4ROLL","","","PMP","0","23.81","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.99","","No Shipping class","0","251",""
"11227","","en","variant_family","configurable","SPIRITS/WHISKY","11227.webp","HIGH COMMISSIONER WHISKY PM£6.79","HIGH COMMISSIONER WHISKY PM£6.79","HIGH COMMISSIONER WHISKY PM£6.79","1","1","","","","0","0","0","01/09/2025","07/09/2025","high-commissioner-whisky-pmps679-11227","","","","605","0","","","","0","0","","12","1x20CL","","","PMP","0","24.18","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","6.79","","No Shipping class","sku=11227a,pack_size=Pack 1|sku=11227c,pack_size=Pack 2|sku=11227b,pack_size=Pack 3","252","The special price field must be less than 0."
"10753","","en","variant_family","configurable","SPIRITS/VODKA","10753.webp","GLENS VODKA PM£9.29","GLENS VODKA PM£9.29","GLENS VODKA PM£9.29","1","1","","","","0","0","0","01/09/2025","07/09/2025","glens-vodka-pmps929-10753","","","","6","0","","","","0","0","","0","1x35CL","","","PMP","0","20.04","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","9.29","","No Shipping class","sku=10753a,pack_size=Pack 1|sku=10753c,pack_size=Pack 2|sku=10753b,pack_size=Pack 3","253","The special price field must be less than 0."
"11284","","en","variant_family","configurable","SPIRITS/VODKA","11284.webp","GLENS VODKA PM£5.79","GLENS VODKA PM£5.79","GLENS VODKA PM£5.79","1","1","","","","0","0","0","01/09/2025","07/09/2025","glens-vodka-pmps579-11284","","","","497","0","","","","0","0","","10","1x20CL","","","PMP","0","23.52","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","5.79","","No Shipping class","sku=11284a,pack_size=Pack 1|sku=11284c,pack_size=Pack 2|sku=11284b,pack_size=Pack 3","254","The special price field must be less than 0."
"110732","","en","variant_family","configurable","SPIRITS/VODKA","0","GLENS VODKA PM£15.49","GLENS VODKA PM£15.49","GLENS VODKA PM£15.49","1","1","","","","0","0","0","01/09/2025","07/09/2025","glens-vodka-pmps1549-110732","","","","113","0","","","","0","0","","18","1x70CL","","","PMP","0","17.96","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","15.49","","No Shipping class","sku=110732a,pack_size=Pack 1|sku=110732c,pack_size=Pack 2","255","The special price field must be less than 0."
"184200","","en","variant_family","simple","SOFT DRINK/JUICES","184200.webp","RIBENA BLACKCURRANT LIGHT PM£1.35","RIBENA BLACKCURRANT LIGHT PM£1.35","RIBENA BLACKCURRANT LIGHT PM£1.35","1","1","","","","10","8.99","0","01/09/2025","07/09/2025","ribena-blackcurrant-light-pmps135-184200","","","","17","default=26","","","","19","1","","17","12x500ML","","","PMP","10","31.93","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.35","","No Shipping class","0","256",""
"22993","","en","variant_family","simple","CONFECTIONERY/CHEWING GUM","22993.webp","WRIGLEY EXTRA ICE PEPPERMINT SUGARFREE","WRIGLEY EXTRA ICE PEPPERMINT SUGARFREE","WRIGLEY EXTRA ICE PEPPERMINT SUGARFREE","1","1","","","","10","11.99","0","01/09/2025","07/09/2025","wrigley-extra-ice-peppermint-sugarfree-22993","","","","46","default=64","","","","19","1","","46","30x10PCE","","","PLAIN","0","11.35","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.55","","No Shipping class","0","257",""
"22996","","en","variant_family","simple","CONFECTIONERY/CHEWING GUM","22996.webp","WRIGLEYS EXTRA WHITE BUBBLEMINT","WRIGLEYS EXTRA WHITE BUBBLEMINT","WRIGLEYS EXTRA WHITE BUBBLEMINT","1","1","","","","10","11.99","0","01/09/2025","07/09/2025","wrigleys-extra-white-bubblemint-22996","","","","24","default=43","","","","19","1","","24","30x10PCE","","","PLAIN","0","17.36","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.59","","No Shipping class","0","258",""
"87502","","en","variant_family","simple","CONFECTIONERY/CHEWING GUM","87502.webp","WRIGLEYS AIRWAVES CHERRY MENTHOL","WRIGLEYS AIRWAVES CHERRY MENTHOL","WRIGLEYS AIRWAVES CHERRY MENTHOL","1","1","","","","10","10.49","0","01/09/2025","07/09/2025","wrigleys-airwaves-cherry-menthol-87502","","","","18","default=34","","","","19","1","","18","30x10PCE","","","PLAIN","0","24.14","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.59","","No Shipping class","0","259",""
"91162","","en","variant_family","simple","CONFECTIONERY/CHEWING GUM","0","WRIGLEYS EXTRA SPEARMINT SUGAR FREE","WRIGLEYS EXTRA SPEARMINT SUGAR FREE","WRIGLEYS EXTRA SPEARMINT SUGAR FREE","1","1","","","","10","10.99","0","01/09/2025","07/09/2025","wrigleys-extra-spearmint-sugar-free-91162","","","","32","default=73","","","","19","1","","32","30x10 PCE","","","PLAIN","0","24.14","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.59","","No Shipping class","0","260",""
"112359","","en","variant_family","simple","CONFECTIONERY/CHEWING GUM","112359.webp","HUBBA BUBBA ORIGINAL","HUBBA BUBBA ORIGINAL","HUBBA BUBBA ORIGINAL","1","1","","","","10","7.49","0","01/09/2025","07/09/2025","hubba-bubba-original-112359","","","","179","default=10","","","","19","1","","9","20x5PCE","","","PLAIN","0","39.45","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.99","","No Shipping class","0","261",""
"120856","","en","variant_family","simple","CONFECTIONERY/CHEWING GUM","120856.webp","WRIGLEYS AIRWAVES S/FREE BLACKCURNT","WRIGLEYS AIRWAVES S/FREE BLACKCURNT","WRIGLEYS AIRWAVES S/FREE BLACKCURNT","1","1","","","","10","10.99","0","01/09/2025","07/09/2025","wrigleys-airwaves-sfree-blackcurnt-120856","","","","18","default=31","","","","19","1","","18","30x10 PCE","","","PLAIN","0","24.14","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.59","","No Shipping class","0","262",""
"120899","","en","variant_family","simple","CONFECTIONERY/CHEWING GUM","120899.webp","WRIGLEYS AIRWAVES MENTHOL&EUCAL","WRIGLEYS AIRWAVES MENTHOL&EUCAL","WRIGLEYS AIRWAVES MENTHOL&EUCAL","1","1","","","","10","10.49","0","01/09/2025","07/09/2025","wrigleys-airwaves-mentholeucal-120899","","","","70","default=22","","","","19","1","","1","30x10PCE","","","PLAIN","0","24.14","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.59","","No Shipping class","0","263",""
"902169","","en","variant_family","simple","CONFECTIONERY/CHEWING GUM","902169.webp","WRIGLEY HUBBA BUBBA TAPE FRUIT","WRIGLEY HUBBA BUBBA TAPE FRUIT","WRIGLEY HUBBA BUBBA TAPE FRUIT","1","1","","","","10","9.99","0","01/09/2025","07/09/2025","wrigley-hubba-bubba-tape-fruit-902169","","","","31","default=56","","","","19","1","","31","12x56G","","","PLAIN","0","32.07","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.5","","No Shipping class","0","264",""
"902170","","en","variant_family","simple","CONFECTIONERY/CHEWING GUM","902170.webp","WRIGLEY HUBBA BUBBA SBERRY","WRIGLEY HUBBA BUBBA SBERRY","WRIGLEY HUBBA BUBBA SBERRY","1","1","","","","10","9.99","0","01/09/2025","07/09/2025","wrigley-hubba-bubba-sberry-902170","","","","53","default=67","","","","19","1","","53","12x56G","","","PLAIN","0","32.07","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.5","","No Shipping class","0","265",""
"902696","","en","variant_family","simple","CONFECTIONERY/CHEWING GUM","902696.webp","EXTRA PEPPERMINT PMP 46 PELLET BOTTLE£2.50","EXTRA PEPPERMINT PMP 46 PELLET BOTTLE£2.50","EXTRA PEPPERMINT PMP 46 PELLET BOTTLE£2.50","1","1","","","","10","9.79","0","01/09/2025","07/09/2025","extra-peppermint-pmp-46-pellet-bottleps250-902696","","","","35","default=66","","","","19","1","","1","6x6 BTL","","","PMP","0","20.08","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.5","","No Shipping class","0","266",""
"902697","","en","variant_family","simple","CONFECTIONERY/CHEWING GUM","902697.webp","EXTRA SPEARMINT PMP 46 PELLET BOTTLE£2.50","EXTRA SPEARMINT PMP 46 PELLET BOTTLE£2.50","EXTRA SPEARMINT PMP 46 PELLET BOTTLE£2.50","1","1","","","","10","9.79","0","01/09/2025","07/09/2025","extra-spearmint-pmp-46-pellet-bottleps250-902697","","","","143","default=20","","","","19","1","","5","6x46PCE","","","PMP","0","20.08","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.5","","No Shipping class","0","267",""
